Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HasPool,HasMisc,HasAlley,HasFence,HasAltHeating,HouseAge,RemodelAge,GarageAge,TotalPorchSF,TotalBath,TotalSF,SalePrice_raw
201,20,RM,4.394449154672439,9.053335623166017,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,4,5,2003,2004,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.022868086082641,7.022868086082641,Ex,Y,SBrkr,7.022868086082641,0.0,0.0,7.022868086082641,0.0,0.0,2,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Attchd,2003.0,RFn,2,440,TA,TA,Y,4.890349128221754,4.174387269895637,0.0,0.0,0.0,0.0,0.0,3,2010,WD,Normal,11.849404844423074,0,0,0,0,0,7,6,7.0,64,2.0,2242,140000
202,20,RL,4.330733340286331,9.222861652529854,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,6,6,1977,1977,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.464588303689961,LwQ,5.634789603169249,5.6240175061873385,7.087573705557973,TA,Y,SBrkr,7.154615356913663,0.0,0.0,7.154615356913663,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,1.0986122886681098,Fa,Detchd,1980.0,Unf,2,473,TA,TA,Y,5.476463551931511,4.430816798843313,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal,12.052344376474922,0,0,0,1,0,31,31,28.0,83,2.5,2475,171500
203,50,RL,3.9318256327243257,8.853808274977197,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,6,6,1924,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,6.42648845745769,Unf,0.0,0.0,6.42648845745769,Gd,Y,SBrkr,6.763884908562435,6.100318952020064,0.0,7.1785454837637,0.0,0.0,2,0.0,2,0.6931471805599453,TA,1.9459101490553132,Min1,0.0,NA,Attchd,1924.0,Unf,1,398,TA,TA,Y,0.0,0.0,4.844187086458591,0.0,0.0,0.0,0.0,5,2006,COD,Normal,11.626263078808801,0,0,0,0,0,82,56,82.0,126,2.0,1927,112000
204,120,RM,4.2626798770413155,8.398184404834035,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,5.327876168789581,Gd,TA,PConc,Gd,TA,Av,GLQ,6.4967749901858625,Unf,0.0,5.231108616854587,6.744059186311348,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,0.6931471805599453,0.0,1,0.0,1,0.6931471805599453,Gd,1.3862943611198906,Typ,0.6931471805599453,Gd,Attchd,2004.0,RFn,2,420,TA,TA,Y,5.0106352940962555,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,WD,Normal,11.91170829631447,0,0,0,0,0,4,4,4.0,0,2.0,1696,149000
205,50,RM,3.9318256327243257,8.160803920954665,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.746203190540153,Unf,0.0,6.013715156042802,6.580639137284949,TA,Y,SBrkr,6.580639137284949,6.336825731146441,0.0,7.158513997329321,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Detchd,1948.0,Unf,1,240,TA,TA,Y,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,11.608244735642321,0,0,1,1,0,62,59,61.0,35,1.5,2004,110000
206,20,RL,4.605170185988092,9.380251908693456,Reg,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.261927092702751,7.261927092702751,Ex,Y,SBrkr,7.274479558773871,0.0,0.0,7.274479558773871,0.0,0.0,2,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Attchd,1990.0,RFn,2,500,TA,TA,Y,0.0,3.5553480614894135,0.0,6.2324480165505225,0.0,0.0,0.0,5,2009,WD,Normal,12.103491596905931,0,0,0,0,0,19,19,19.0,542,2.0,2866,180500
207,20,RL,3.713572066704308,9.523251498473739,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,1Story,5,5,1962,1962,Gable,HdBoard,HdBoard,NA,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.039660349862076,7.039660349862076,TA,Y,SBrkr,7.436617265234227,0.0,0.0,7.436617265234227,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,2.1972245773362196,Min2,0.6931471805599453,TA,Attchd,1962.0,RFn,1,349,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,3,2007,WD,Normal,11.87688084212164,0,0,0,0,0,45,45,45.0,30,1.5,2836,143900
208,20,RL,4.30406509320417,9.433003808053515,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1960,1960,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,TA,TA,No,ALQ,6.040254711277414,Rec,5.726847747587197,5.929589143389895,7.00397413672268,TA,Y,SBrkr,7.00397413672268,0.0,0.0,7.00397413672268,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Po,Attchd,1960.0,RFn,1,312,TA,TA,Y,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal,11.856522261533737,0,0,0,1,0,48,48,48.0,0,2.0,2200,141000
209,60,RL,4.212127597878484,9.57254997141339,IR1,Low,Inside,Mod,SawyerW,Norm,1Fam,2Story,7,5,1988,1989,Gable,Plywood,Plywood,BrkFace,4.859812404361672,Gd,TA,CBlock,Gd,TA,Gd,GLQ,6.97166860472579,Unf,0.0,4.532599493153256,7.05444965813294,Ex,Y,SBrkr,7.074116816197362,6.78332520060396,0.0,7.631916513071252,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,Gd,Attchd,1988.0,Fin,2,454,TA,TA,Y,4.110873864173311,4.02535169073515,0.0,0.0,5.043425116919247,0.0,0.0,4,2007,WD,Normal,12.531776395271262,0,0,0,0,0,19,18,19.0,209,3.5,3219,277000
210,20,RL,4.330733340286331,9.018089684104343,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,7,1964,1964,Hip,HdBoard,HdBoard,Stone,5.564520407322694,TA,TA,CBlock,Gd,TA,No,Rec,6.669498089857879,Unf,0.0,5.723585101952381,6.996681488176539,Ex,Y,SBrkr,6.996681488176539,0.0,0.0,6.996681488176539,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,NA,Attchd,1964.0,RFn,2,504,TA,Gd,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,11.884495917930655,0,0,0,1,0,44,44,44.0,0,2.0,2184,145000
211,30,RL,4.219507705176107,8.63141433550626,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1925,1950,Gable,Stucco,Stucco,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.150602768446279,Unf,0.0,5.983936280687191,6.762729506931879,TA,N,FuseA,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,NA,0.0,NA,0,0,NA,NA,Y,0.0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,4,2008,WD,Normal,11.49273296168228,0,0,0,0,0,83,58,2008.0,96,2.0,1728,98000
212,20,RL,4.430816798843313,9.251578279992428,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,3.6109179126442243,Unf,0.0,7.0707241072602764,7.10085190894405,Ex,Y,SBrkr,7.10085190894405,0.0,0.0,7.10085190894405,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,NA,Attchd,2009.0,RFn,2,460,TA,TA,Y,4.61512051684126,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,3,2010,WD,Normal,12.133507329024972,0,0,0,0,0,1,1,1.0,22,2.0,2424,186000
213,60,FV,4.290459441148391,9.0642735958414,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.71295620067707,Unf,0.0,4.3694478524670215,6.803505257608338,Ex,Y,SBrkr,6.838405200847344,6.825460036255307,0.0,7.52456122628536,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,TA,Attchd,2009.0,RFn,2,644,TA,TA,Y,5.1298987149230735,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,7,2009,New,Partial,12.439875187430008,0,0,0,0,0,0,0,0.0,108,3.5,2752,252678
214,20,RL,3.784189633918261,9.515543058145953,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1995,1995,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.57507584059962,Unf,0.0,5.616771097666572,6.898714534329988,Ex,Y,SBrkr,6.898714534329988,0.0,0.0,6.898714534329988,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Attchd,1996.0,Unf,2,576,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,11.957617696467539,0,0,0,0,0,11,11,10.0,0,1.5,1980,156000
215,60,RL,4.2626798770413155,9.296609807128359,IR1,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,2Story,6,7,1977,1977,Gable,HdBoard,HdBoard,BrkFace,5.0369526024136295,TA,TA,CBlock,Gd,TA,No,GLQ,5.937536205082426,Unf,0.0,5.7430031878094825,6.536691597591305,Ex,Y,SBrkr,6.536691597591305,6.556778356158042,0.0,7.239214973779806,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,NA,Attchd,1977.0,Fin,1,299,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,6.111467339502679,3,2010,WD,Normal,11.993813394724253,0,1,0,1,0,33,33,33.0,36,1.5,2081,161750
216,20,RL,4.290459441148391,9.211539652551664,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1957,1996,Gable,HdBoard,HdBoard,BrkFace,4.174387269895637,TA,TA,CBlock,TA,TA,No,BLQ,5.8888779583328805,Unf,0.0,6.566672429803241,6.976348070447749,TA,Y,SBrkr,7.1204443723924875,0.0,0.0,7.1204443723924875,0.0,0.6931471805599453,1,0.0,2,0.6931471805599453,Gd,1.9459101490553132,Min1,0.6931471805599453,Fa,Attchd,1957.0,Unf,1,447,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,11.808955099378537,0,0,0,1,0,49,10,49.0,0,1.5,2306,134450
217,20,RL,4.189654742026425,9.042040056544483,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,5.58724865840025,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.853299093186078,Unf,0.0,6.19644412779452,7.270312886079025,Ex,Y,SBrkr,7.270312886079025,0.0,0.0,7.270312886079025,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.1972245773362196,Typ,0.0,NA,Attchd,2004.0,Unf,2,484,TA,TA,Y,4.941642422609304,4.59511985013459,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal,12.25486757159303,0,0,0,0,0,4,4,4.0,98,3.0,2872,210000
218,70,RM,4.060443010546419,9.20099685697303,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,4,4,1925,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.532334292222349,6.532334292222349,Fa,N,SBrkr,6.698268054115413,6.251903883165888,0.0,7.192182058713246,0.0,0.0,1,0.0,3,0.6931471805599453,TA,2.1972245773362196,Typ,0.0,NA,Detchd,1940.0,Unf,1,210,TA,TA,Y,0.0,5.153291594497779,4.110873864173311,0.0,0.0,0.0,0.0,9,2006,WD,Family,11.580593459194764,0,0,1,0,0,81,56,66.0,232,1.0,2014,107000
219,50,RL,4.31748811353631,9.658928824466434,IR1,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,VinylSd,BrkFace,5.746203190540153,Gd,Gd,CBlock,TA,TA,No,BLQ,5.834810737062605,Unf,0.0,6.126869184114185,6.683360945766275,Ex,Y,SBrkr,7.037027614686276,6.706862336602747,0.0,7.578145472419466,0.0,0.6931471805599453,1,0.6931471805599453,3,0.6931471805599453,Gd,2.1972245773362196,Typ,1.0986122886681098,TA,Attchd,1939.0,Unf,2,431,TA,TA,Y,0.0,4.787491742782046,5.017279836814924,0.0,0.0,0.0,0.0,5,2008,WD,Normal,12.649157827477366,0,0,0,0,0,69,2,69.0,269,2.0,2752,311500
220,120,RL,3.784189633918261,8.010027528481734,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,7.117205503164344,7.130098510125578,Ex,Y,SBrkr,7.130098510125578,0.0,0.0,7.130098510125578,0.0,0.0,2,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,NA,Attchd,2005.0,Fin,2,438,TA,TA,Y,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,New,Partial,12.027191164883384,0,0,0,0,0,1,0,1.0,0,2.0,2496,167240
221,20,RL,4.30406509320417,9.103979355984773,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,7.312553498102598,7.312553498102598,Ex,Y,SBrkr,7.312553498102598,0.0,0.0,7.312553498102598,0.0,0.0,2,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,NA,Attchd,2006.0,RFn,2,675,TA,TA,Y,5.863631175598097,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,4,2006,New,Partial,12.230282214644559,0,0,0,0,0,0,0,0.0,33,2.0,2996,204900
222,60,RL,4.189654742026425,8.995784837848506,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.918695219020472,6.918695219020472,Ex,Y,SBrkr,6.918695219020472,7.1372784372603855,0.0,7.7266536648476425,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,TA,BuiltIn,2002.0,RFn,2,390,TA,TA,Y,4.795790545596741,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,12,2009,ConLI,Normal,12.206077645517674,0,0,0,0,0,7,7,7.0,46,2.5,3277,200000
223,60,RL,4.454347296253507,9.348013177101256,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,6,6,1975,1975,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.311734809152915,Unf,0.0,5.099866427824199,6.570882962339584,TA,Y,SBrkr,6.699500340161678,6.60934924316738,0.0,7.347943823148687,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,TA,Attchd,1975.0,RFn,2,434,TA,TA,Y,5.3471075307174685,5.342334251964811,0.0,0.0,0.0,0.0,0.0,2,2006,WD,Normal,12.100161978566867,0,0,0,1,0,31,31,31.0,208,3.5,2265,179900
224,20,RL,4.2626798770413155,9.259225769705994,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.263398262591624,LwQ,5.198497031265826,5.081404364984463,6.762729506931879,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,NA,Detchd,1989.0,Unf,2,576,TA,TA,Y,5.37989735354046,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Abnorml,11.48247656671073,0,0,0,0,0,38,38,20.0,0,1.0,1728,97000
225,20,RL,4.6443908991413725,9.508442961755847,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,10,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,6.827629234502852,Ex,TA,PConc,Ex,TA,Gd,GLQ,4.04305126783455,Unf,0.0,7.756623334538858,7.780303087908373,Ex,Y,SBrkr,7.780303087908373,0.0,0.0,7.780303087908373,0.0,0.0,2,0.0,3,0.6931471805599453,Ex,2.1972245773362196,Typ,0.6931471805599453,Ex,Attchd,2003.0,Fin,3,968,TA,TA,Y,5.517452896464707,4.663439094112067,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,12.864242696187505,0,0,0,0,0,6,6,6.0,105,2.0,4784,386250
226,160,RM,3.091042453358316,7.427144133408616,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,5,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,4.962844630259907,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.447305862541213,6.447305862541213,TA,Y,SBrkr,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,NA,Detchd,1991.0,Unf,1,280,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,COD,Abnorml,11.626263078808801,0,0,0,0,0,38,38,18.0,0,2.5,1932,112000
227,60,RL,4.418840607796598,9.205428327615163,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,5.673323267171493,Gd,TA,PConc,Gd,TA,No,GLQ,6.338594078203183,Unf,0.0,6.459904454377535,7.093404625868766,Ex,Y,SBrkr,7.102499355774649,7.175489713624222,0.0,7.83241092718792,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,TA,Attchd,1995.0,RFn,3,721,TA,TA,Y,5.41610040220442,4.74493212836325,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Abnorml,12.577639650232573,0,0,0,0,0,12,12,12.0,114,2.5,3723,290000
228,160,RM,3.091042453358316,7.533693709848633,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,6,1970,1970,Gable,HdBoard,HdBoard,BrkFace,4.852030263919617,TA,TA,CBlock,TA,TA,No,Rec,5.7745515455444085,Unf,0.0,5.093750200806762,6.182084906716632,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Detchd,1987.0,Unf,1,280,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Normal,11.571203807011969,0,0,0,0,0,38,38,21.0,0,1.5,1470,106000
229,20,RL,4.2626798770413155,9.050406334059858,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.736966958001855,Unf,0.0,4.2626798770413155,6.816735880594968,TA,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Fa,Detchd,1974.0,Unf,1,336,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,11.736077016252437,0,0,0,1,0,43,43,36.0,0,1.0,1824,125000
230,120,RL,3.784189633918261,8.065579427282092,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,7.213768308118642,7.2254814727822945,Ex,Y,SBrkr,7.349873704738337,0.0,0.0,7.349873704738337,0.0,0.0,2,0.0,2,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,TA,Attchd,2005.0,Fin,2,430,TA,TA,Y,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal,12.167856627501678,0,0,0,0,0,4,3,4.0,20,2.0,2928,192500
231,20,RL,4.30406509320417,9.078065332666364,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,MetalSd,MetalSd,BrkFace,5.3981627015177525,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.085901464365611,7.085901464365611,TA,Y,SBrkr,7.085901464365611,0.0,0.0,7.085901464365611,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,NA,Attchd,1959.0,RFn,1,312,TA,TA,Y,0.0,0.0,4.795790545596741,0.0,0.0,0.0,0.0,4,2010,WD,Normal,11.904974309480183,0,0,0,0,0,51,51,51.0,120,2.0,2388,148000
232,60,RL,5.1647859739235145,9.625029474611878,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,6.2285110035911835,Gd,TA,PConc,Gd,TA,No,GLQ,6.536691597591305,Unf,0.0,6.651571873589727,7.288244401020124,Ex,Y,SBrkr,7.307202314764738,7.173958319756794,0.0,7.9355873855892,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,Ex,2.302585092994046,Typ,0.6931471805599453,TA,Attchd,1995.0,Fin,3,810,TA,TA,Y,0.0,4.990432586778736,5.313205979041787,0.0,0.0,0.0,0.0,7,2009,WD,Normal,12.90669432231532,0,0,0,0,0,14,13,14.0,348,3.5,4256,403000
233,160,RM,3.091042453358316,7.427144133408616,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,5.697093486505405,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.182084906716632,6.182084906716632,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Po,Attchd,1972.0,Unf,1,288,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,11.456365695436427,0,0,0,0,0,34,34,34.0,0,1.5,1470,94500
234,20,RL,4.330733340286331,9.273409063443166,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,5.209486152841421,ALQ,6.569481420414296,0.0,6.796823718274855,TA,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Attchd,1976.0,Unf,1,308,TA,TA,Y,5.902633333401366,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal,11.761354623750297,0,0,0,1,0,34,34,34.0,0,2.0,1788,128200
235,60,RL,4.189654742026425,8.968523555396352,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.439350371100098,Unf,0.0,5.4638318050256105,6.7580945044277305,Ex,Y,SBrkr,6.7580945044277305,7.00397413672268,0.0,7.581209826196346,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.1972245773362196,Typ,1.0986122886681098,TA,BuiltIn,2002.0,Fin,2,440,TA,TA,Y,5.666426688112432,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,12.285350445351659,0,0,0,0,0,8,8,8.0,48,3.5,2820,216500
236,160,RM,3.091042453358316,7.427144133408616,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,HdBoard,HdBoard,BrkFace,6.405228458030842,TA,TA,CBlock,TA,TA,No,ALQ,5.883322388488279,Unf,0.0,4.836281906951478,6.182084906716632,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Detchd,1971.0,Unf,1,264,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,WD,Normal,11.402005077384885,0,0,0,0,0,37,37,37.0,0,1.5,1470,89500
237,20,RL,4.189654742026425,9.07954808172616,Reg,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,4.59511985013459,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,7.237778191923443,7.254884810077338,Ex,Y,SBrkr,7.254884810077338,0.0,0.0,7.254884810077338,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,NA,Attchd,2004.0,RFn,2,494,TA,TA,Y,4.890349128221754,4.663439094112067,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,12.130815551850676,0,0,0,0,0,6,6,6.0,105,2.0,2828,185500
